"Plot Title: Rollinson_B5 "
"#","Time, GMT-05:00","Temp, °F()","Water Content, m³/m³()","Temp, °F()","RH, %()","PAR, uE()"
52,10/04/17 01:52:30 PM,64.074,0.0279,65.745,77.000,13.7
53,10/04/17 02:52:30 PM,63.990,0.0272,67.798,71.200,18.7
54,10/04/17 03:52:30 PM,63.946,0.0272,68.400,68.000,16.2
55,10/04/17 04:52:30 PM,63.946,0.0272,68.013,68.700,6.2
56,10/04/17 05:52:30 PM,63.946,0.0272,67.372,69.500,3.7
57,10/04/17 06:52:30 PM,63.903,0.0272,64.888,70.500,1.2
58,10/04/17 07:52:30 PM,63.862,0.0264,62.875,81.500,1.2
59,10/04/17 08:52:30 PM,63.732,0.0264,59.873,87.700,1.2
60,10/04/17 09:52:30 PM,63.604,0.0264,58.755,88.700,1.2
61,10/04/17 10:52:30 PM,63.390,0.0257,58.411,87.900,1.2
62,10/04/17 11:52:30 PM,63.176,0.0257,57.333,87.000,1.2
63,10/05/17 12:52:30 AM,62.962,0.0257,55.081,87.700,1.2
64,10/05/17 01:52:30 AM,62.748,0.0257,54.734,89.900,1.2
65,10/05/17 02:52:30 AM,62.533,0.0257,53.733,88.700,1.2
66,10/05/17 03:52:30 AM,62.276,0.0257,52.554,90.000,1.2
67,10/05/17 04:52:30 AM,62.062,0.0257,55.472,84.500,1.2
68,10/05/17 05:52:30 AM,61.848,0.0257,54.037,83.400,1.2
69,10/05/17 06:52:30 AM,61.633,0.0250,53.166,83.800,1.2
70,10/05/17 07:52:30 AM,61.419,0.0250,53.602,84.500,1.2
71,10/05/17 08:52:30 AM,61.205,0.0250,58.195,82.200,6.2
72,10/05/17 09:52:30 AM,61.075,0.0250,62.620,76.900,8.7
73,10/05/17 10:52:30 AM,61.075,0.0250,66.686,61.600,13.7
74,10/05/17 11:52:30 AM,61.205,0.0250,69.685,53.200,18.7
75,10/05/17 12:52:30 PM,61.419,0.0250,70.887,46.600,36.2
76,10/05/17 01:52:30 PM,61.677,0.0243,72.869,42.200,43.7
77,10/05/17 02:52:30 PM,61.934,0.0250,73.688,40.300,16.2
78,10/05/17 03:52:30 PM,62.105,0.0243,74.467,38.200,18.7
79,10/05/17 04:52:30 PM,62.276,0.0243,73.386,41.100,8.7
80,10/05/17 05:52:30 PM,62.447,0.0243,72.351,39.800,6.2
81,10/05/17 06:52:30 PM,62.577,0.0235,70.029,53.500,1.2
82,10/05/17 07:52:30 PM,62.620,0.0243,67.928,61.900,1.2
83,10/05/17 08:52:30 PM,62.661,0.0243,66.258,68.400,1.2
84,10/05/17 09:52:30 PM,62.620,0.0243,65.745,73.400,1.2
85,10/05/17 10:52:30 PM,62.577,0.0243,65.574,75.700,1.2
86,10/05/17 11:52:30 PM,62.533,0.0243,63.475,80.400,1.2
87,10/06/17 12:52:30 AM,62.490,0.0235,62.148,89.100,1.2
88,10/06/17 01:52:30 AM,62.447,0.0243,62.233,91.000,1.2
89,10/06/17 02:52:30 AM,62.406,0.0272,60.561,93.000,1.2
90,10/06/17 03:52:30 AM,62.319,0.0279,59.788,95.300,1.2
91,10/06/17 04:52:30 AM,62.233,0.0286,59.702,96.500,1.2
92,10/06/17 05:52:30 AM,62.105,0.0286,60.433,97.200,1.2
93,10/06/17 06:52:30 AM,62.019,0.0286,60.390,97.500,1.2
94,10/06/17 07:52:30 AM,61.977,0.0286,60.390,97.500,1.2
95,10/06/17 08:52:30 AM,61.934,0.0286,60.604,97.600,1.2
96,10/06/17 09:52:30 AM,61.891,0.0286,61.032,98.100,1.2
97,10/06/17 10:52:30 AM,61.848,0.0293,62.105,98.100,6.2
98,10/06/17 11:52:30 AM,61.848,0.0293,63.433,98.000,6.2
99,10/06/17 12:52:30 PM,61.891,0.0293,64.161,97.900,6.2
100,10/06/17 01:52:30 PM,61.977,0.0293,65.530,98.100,6.2
101,10/06/17 02:52:30 PM,62.062,0.0293,66.214,97.900,3.7
102,10/06/17 03:52:30 PM,62.191,0.0293,67.885,97.700,3.7
103,10/06/17 04:52:30 PM,62.362,0.0301,67.543,96.600,3.7
104,10/06/17 05:52:30 PM,62.533,0.0315,66.686,97.300,1.2
105,10/06/17 06:52:30 PM,62.661,0.0315,66.515,97.800,1.2
106,10/06/17 07:52:30 PM,62.791,0.0322,66.087,98.100,1.2
107,10/06/17 08:52:30 PM,62.875,0.0322,65.230,97.500,1.2
108,10/06/17 09:52:30 PM,62.919,0.0330,65.403,97.300,1.2
109,10/06/17 10:52:30 PM,62.962,0.0330,65.745,96.600,1.2
110,10/06/17 11:52:30 PM,62.962,0.0330,66.729,94.800,1.2
111,10/07/17 12:52:30 AM,63.005,0.0330,66.472,93.000,1.2
112,10/07/17 01:52:30 AM,63.048,0.0330,67.114,89.000,1.2
113,10/07/17 02:52:30 AM,63.048,0.0322,66.772,86.300,1.2
114,10/07/17 03:52:30 AM,63.048,0.0322,67.199,84.100,1.2
115,10/07/17 04:52:30 AM,63.048,0.0322,64.375,85.500,1.2
116,10/07/17 05:52:30 AM,63.048,0.0322,63.946,92.500,1.2
117,10/07/17 06:52:30 AM,63.048,0.0322,64.931,92.200,1.2
118,10/07/17 07:52:30 AM,63.005,0.0322,66.258,89.000,1.2
119,10/07/17 08:52:30 AM,62.962,0.0322,68.056,84.000,6.2
120,10/07/17 09:52:30 AM,63.005,0.0322,71.274,81.200,13.7
121,10/07/17 10:52:30 AM,63.090,0.0322,73.472,74.400,21.2
122,10/07/17 11:52:30 AM,63.262,0.0315,74.640,70.800,26.2
123,10/07/17 12:52:30 PM,63.475,0.0315,75.160,69.600,18.7
124,10/07/17 01:52:30 PM,63.689,0.0315,74.467,70.200,6.2
125,10/07/17 02:52:30 PM,63.903,0.0315,75.290,67.500,11.2
126,10/07/17 03:52:30 PM,64.117,0.0337,62.661,81.300,1.2
127,10/07/17 04:52:30 PM,64.247,0.2857,59.959,94.500,1.2
128,10/07/17 05:52:30 PM,63.990,0.2727,59.702,95.600,1.2
129,10/07/17 06:52:30 PM,63.604,0.2291,60.046,95.300,1.2
130,10/07/17 07:52:30 PM,63.390,0.2109,60.948,95.100,1.2
131,10/07/17 08:52:30 PM,63.176,0.2015,59.959,95.000,1.2
132,10/07/17 09:52:30 PM,63.005,0.1935,59.616,93.300,1.2
133,10/07/17 10:52:30 PM,62.875,0.1877,59.572,91.700,1.2
134,10/07/17 11:52:30 PM,62.704,0.1826,59.916,91.000,1.2
135,10/08/17 12:52:30 AM,62.533,0.1782,58.712,90.500,1.2
136,10/08/17 01:52:30 AM,62.406,0.1746,57.160,93.500,1.2
137,10/08/17 02:52:30 AM,62.233,0.1710,55.863,94.800,1.2
138,10/08/17 03:52:30 AM,62.062,0.1673,55.168,95.900,1.2
139,10/08/17 04:52:30 AM,61.891,0.1644,54.604,96.600,1.2
140,10/08/17 05:52:30 AM,61.720,0.1623,53.645,97.200,1.2
141,10/08/17 06:52:30 AM,61.547,0.1594,53.341,97.400,1.2
142,10/08/17 07:52:30 AM,61.333,0.1572,54.604,97.700,1.2
143,10/08/17 08:52:30 AM,61.162,0.1557,57.204,95.900,3.7
144,10/08/17 09:52:30 AM,60.991,0.1535,60.948,92.200,8.7
145,10/08/17 10:52:30 AM,60.948,0.1521,65.745,83.300,18.7
146,10/08/17 11:52:30 AM,61.032,0.1506,69.042,73.600,33.7
147,10/08/17 12:52:30 PM,61.162,0.1485,72.351,58.500,31.2
148,10/08/17 01:52:30 PM,61.462,0.1470,73.904,52.000,38.7
149,10/08/17 02:52:30 PM,61.761,0.1456,74.727,45.600,13.7
150,10/08/17 03:52:30 PM,62.019,0.1441,74.640,46.600,11.2
151,10/08/17 04:52:30 PM,62.276,0.1426,72.567,47.300,3.7
152,10/08/17 05:52:30 PM,62.447,0.1412,71.620,48.400,1.2
153,10/08/17 06:52:30 PM,62.620,0.1405,67.413,53.700,1.2
154,10/08/17 07:52:30 PM,62.704,0.1390,62.276,75.200,1.2
155,10/08/17 08:52:30 PM,62.704,0.1383,59.099,79.200,1.2
156,10/08/17 09:52:30 PM,62.620,0.1368,59.788,82.200,1.2
157,10/08/17 10:52:30 PM,62.490,0.1354,55.690,85.700,1.2
158,10/08/17 11:52:30 PM,62.319,0.1347,53.645,89.600,1.2
159,10/09/17 12:52:30 AM,62.105,0.1332,52.686,92.200,1.2
160,10/09/17 01:52:30 AM,61.848,0.1325,52.378,93.700,1.2
161,10/09/17 02:52:30 AM,61.590,0.1318,51.237,94.000,1.2
162,10/09/17 03:52:30 AM,61.333,0.1310,50.752,94.800,1.2
163,10/09/17 04:52:30 AM,61.075,0.1303,50.135,95.100,1.2
164,10/09/17 05:52:30 AM,60.818,0.1296,50.576,95.500,1.2
165,10/09/17 06:52:30 AM,60.561,0.1288,50.841,95.700,1.2
166,10/09/17 07:52:30 AM,60.346,0.1274,50.797,95.700,1.2
167,10/09/17 08:52:30 AM,60.132,0.1267,54.387,95.500,3.7
168,10/09/17 09:52:30 AM,59.959,0.1267,62.490,90.400,13.7
169,10/09/17 10:52:30 AM,59.959,0.1259,68.999,80.300,13.7
170,10/09/17 11:52:30 AM,60.089,0.1252,72.610,66.500,41.2
171,10/09/17 12:52:30 PM,60.390,0.1245,74.899,57.500,38.7
172,10/09/17 01:52:30 PM,60.775,0.1238,76.158,54.100,23.7
173,10/09/17 02:52:30 PM,61.205,0.1230,76.158,51.900,13.7
174,10/09/17 03:52:30 PM,61.590,0.1216,74.856,50.700,16.2
175,10/09/17 04:52:30 PM,61.934,0.1216,75.551,51.600,8.7
176,10/09/17 05:52:30 PM,62.191,0.1209,72.221,56.700,3.7
177,10/09/17 06:52:30 PM,62.406,0.1201,68.614,64.500,1.2
178,10/09/17 07:52:30 PM,62.533,0.1194,67.627,75.400,1.2
179,10/09/17 08:52:30 PM,62.577,0.1187,62.791,84.200,1.2
180,10/09/17 09:52:30 PM,62.533,0.1180,62.233,88.900,1.2
181,10/09/17 10:52:30 PM,62.406,0.1180,62.062,89.800,1.2
182,10/09/17 11:52:30 PM,62.319,0.1172,61.333,89.500,1.2
183,10/10/17 12:52:30 AM,62.191,0.1165,60.690,88.000,1.2
184,10/10/17 01:52:30 AM,62.062,0.1158,61.032,88.600,1.2
185,10/10/17 02:52:30 AM,61.934,0.1158,60.046,89.000,1.2
186,10/10/17 03:52:30 AM,61.848,0.1150,60.089,87.700,1.2
187,10/10/17 04:52:30 AM,61.720,0.1143,60.474,85.100,1.2
188,10/10/17 05:52:30 AM,61.590,0.1136,60.904,84.500,1.2
189,10/10/17 06:52:30 AM,61.506,0.1136,60.390,84.200,1.2
190,10/10/17 07:52:30 AM,61.419,0.1129,61.633,81.700,1.2
191,10/10/17 08:52:30 AM,61.290,0.1121,62.490,82.600,8.7
192,10/10/17 09:52:30 AM,61.248,0.1121,62.191,83.100,8.7
193,10/10/17 10:52:30 AM,61.205,0.1114,61.977,81.700,11.2
194,10/10/17 11:52:30 AM,61.205,0.1107,62.919,78.200,33.7
195,10/10/17 12:52:30 PM,61.205,0.1107,61.761,79.500,23.7
196,10/10/17 01:52:30 PM,61.205,0.1100,61.333,78.100,26.2
197,10/10/17 02:52:30 PM,61.162,0.1092,61.162,76.400,16.2
198,10/10/17 03:52:30 PM,61.119,0.1092,60.517,76.400,13.7
199,10/10/17 04:52:30 PM,61.032,0.1085,60.604,78.400,6.2
200,10/10/17 05:52:30 PM,60.904,0.2712,56.944,89.000,1.2
201,10/10/17 06:52:30 PM,60.433,0.2944,56.988,94.900,1.2
202,10/10/17 07:52:30 PM,60.217,0.2908,57.160,95.000,1.2
203,10/10/17 08:52:30 PM,60.132,0.2719,57.117,95.100,1.2
204,10/10/17 09:52:30 PM,60.089,0.2567,57.979,96.000,1.2
205,10/10/17 10:52:30 PM,60.046,0.2785,60.132,96.800,1.2
206,10/10/17 11:52:30 PM,60.003,0.2589,60.690,96.700,1.2
207,10/11/17 12:52:30 AM,60.046,0.2944,60.604,96.300,1.2
208,10/11/17 01:52:30 AM,60.089,0.3017,60.818,96.500,1.2
209,10/11/17 02:52:30 AM,60.132,0.3380,59.659,96.300,1.2
210,10/11/17 03:52:30 AM,60.132,0.3170,58.798,96.900,1.2
211,10/11/17 04:52:30 AM,60.132,0.2865,57.636,96.200,1.2
212,10/11/17 05:52:30 AM,60.132,0.2915,57.290,95.700,1.2
213,10/11/17 06:52:30 AM,59.916,0.4012,56.599,96.500,1.2
214,10/11/17 07:52:30 AM,59.315,0.3627,56.728,96.900,1.2
215,10/11/17 08:52:30 AM,59.445,0.2756,56.685,96.300,1.2
216,10/11/17 09:52:30 AM,59.486,0.2610,56.901,96.300,1.2
217,10/11/17 10:52:30 AM,59.486,0.2545,57.333,97.000,3.7
218,10/11/17 11:52:30 AM,59.486,0.2472,57.636,95.600,8.7
219,10/11/17 12:52:30 PM,59.486,0.2414,57.722,93.200,6.2
220,10/11/17 01:52:30 PM,59.486,0.2356,56.988,95.600,6.2
221,10/11/17 02:52:30 PM,59.486,0.2349,56.858,96.400,6.2
222,10/11/17 03:52:30 PM,59.486,0.2313,56.512,96.700,3.7
223,10/11/17 04:52:30 PM,59.445,0.2327,56.512,97.100,1.2
224,10/11/17 05:52:30 PM,59.445,0.2298,56.642,96.900,1.2
225,10/11/17 06:52:30 PM,59.401,0.2276,56.512,97.100,1.2
226,10/11/17 07:52:30 PM,59.358,0.2269,56.122,97.700,1.2
227,10/11/17 08:52:30 PM,59.315,0.2269,56.295,97.900,1.2
228,10/11/17 09:52:30 PM,59.315,0.2262,56.340,97.500,1.2
229,10/11/17 10:52:30 PM,59.272,0.2240,56.383,96.900,1.2
230,10/11/17 11:52:30 PM,59.229,0.2225,55.733,96.400,1.2
231,10/12/17 12:52:30 AM,59.185,0.2204,55.256,97.800,1.2
232,10/12/17 01:52:30 AM,59.142,0.2189,55.213,98.200,1.2
233,10/12/17 02:52:30 AM,59.099,0.2182,55.386,97.900,1.2
234,10/12/17 03:52:30 AM,59.056,0.2167,55.299,96.900,1.2
235,10/12/17 04:52:30 AM,59.014,0.2153,55.299,96.500,1.2
236,10/12/17 05:52:30 AM,58.971,0.2146,55.429,96.500,1.2
237,10/12/17 06:52:30 AM,58.928,0.2131,55.429,96.400,1.2
238,10/12/17 07:52:30 AM,58.885,0.2124,55.647,96.100,1.2
239,10/12/17 08:52:30 AM,58.885,0.2116,55.819,95.300,1.2
240,10/12/17 09:52:30 AM,58.842,0.2109,56.208,94.000,3.7
241,10/12/17 10:52:30 AM,58.842,0.2102,56.295,92.500,6.2
242,10/12/17 11:52:30 AM,58.798,0.2087,57.031,92.000,8.7
243,10/12/17 12:52:30 PM,58.798,0.2080,57.160,90.800,11.2
244,10/12/17 01:52:30 PM,58.798,0.2073,57.592,90.000,11.2
245,10/12/17 02:52:30 PM,58.798,0.2066,57.592,90.000,8.7
246,10/12/17 03:52:30 PM,58.842,0.2058,57.679,91.200,6.2
247,10/12/17 04:52:30 PM,58.842,0.2051,57.636,91.600,1.2
248,10/12/17 05:52:30 PM,58.885,0.2044,57.636,92.300,1.2
249,10/12/17 06:52:30 PM,58.885,0.2037,57.333,92.900,1.2
250,10/12/17 07:52:30 PM,58.928,0.2029,57.290,94.300,1.2
251,10/12/17 08:52:30 PM,58.928,0.2029,57.463,94.800,1.2
252,10/12/17 09:52:30 PM,58.928,0.2022,57.463,94.500,1.2
253,10/12/17 10:52:30 PM,58.928,0.2015,57.636,95.500,1.2
254,10/12/17 11:52:30 PM,58.928,0.2015,57.722,95.600,1.2
255,10/13/17 12:52:30 AM,58.928,0.2008,57.893,96.000,1.2
256,10/13/17 01:52:30 AM,58.928,0.2008,57.850,96.400,1.2
257,10/13/17 02:52:30 AM,58.928,0.2000,56.599,97.200,1.2
258,10/13/17 03:52:30 AM,58.971,0.1993,55.733,97.600,1.2
259,10/13/17 04:52:30 AM,58.928,0.1993,54.387,95.800,1.2
260,10/13/17 05:52:30 AM,58.885,0.1986,52.992,96.600,1.2
261,10/13/17 06:52:30 AM,58.842,0.1978,53.908,96.700,1.2
262,10/13/17 07:52:30 AM,58.755,0.1978,53.994,96.200,1.2
263,10/13/17 08:52:30 AM,58.669,0.1971,56.122,94.800,6.2
264,10/13/17 09:52:30 AM,58.582,0.1971,57.979,90.800,11.2
265,10/13/17 10:52:30 AM,58.582,0.1964,59.788,88.900,16.2
266,10/13/17 11:52:30 AM,58.626,0.1964,63.133,82.800,21.2
267,10/13/17 12:52:30 PM,58.712,0.1957,65.615,78.800,88.7
268,10/13/17 01:52:30 PM,58.885,0.1957,67.714,76.700,18.7
269,10/13/17 02:52:30 PM,59.099,0.1949,68.484,73.100,16.2
270,10/13/17 03:52:30 PM,59.358,0.1942,68.828,73.600,13.7
271,10/13/17 04:52:30 PM,59.572,0.1935,68.828,72.700,11.2
272,10/13/17 05:52:30 PM,59.788,0.1935,68.099,76.000,3.7
273,10/13/17 06:52:30 PM,60.003,0.1928,66.214,79.700,1.2
274,10/13/17 07:52:30 PM,60.132,0.1928,66.087,83.400,1.2
275,10/13/17 08:52:30 PM,60.260,0.1920,65.316,83.200,1.2
276,10/13/17 09:52:30 PM,60.346,0.1920,65.145,85.900,1.2
277,10/13/17 10:52:30 PM,60.390,0.1913,64.418,87.200,1.2
278,10/13/17 11:52:30 PM,60.474,0.1913,63.518,90.800,1.2
279,10/14/17 12:52:30 AM,60.474,0.1913,63.648,89.800,1.2
280,10/14/17 01:52:30 AM,60.517,0.1906,63.262,90.000,1.2
281,10/14/17 02:52:30 AM,60.517,0.1906,63.133,91.400,1.2
282,10/14/17 03:52:30 AM,60.604,0.3257,61.032,95.700,1.2
283,10/14/17 04:52:30 AM,60.818,0.3126,60.904,97.900,1.2
284,10/14/17 05:52:30 AM,60.733,0.3482,60.818,98.600,1.2
285,10/14/17 06:52:30 AM,60.690,0.3003,60.517,98.300,1.2
286,10/14/17 07:52:30 AM,60.690,0.4266,60.390,98.700,1.2
287,10/14/17 08:52:30 AM,60.474,0.3838,60.174,99.400,1.2
288,10/14/17 09:52:30 AM,60.390,0.3642,60.174,99.700,1.2
289,10/14/17 10:52:30 AM,60.390,0.3511,60.690,99.700,6.2
290,10/14/17 11:52:30 AM,60.433,0.3685,60.517,99.600,1.2
291,10/14/17 12:52:30 PM,60.474,0.3940,60.561,99.800,1.2
292,10/14/17 01:52:30 PM,60.517,0.3475,61.761,100.000,8.7
293,10/14/17 02:52:30 PM,60.517,0.3075,62.447,100.000,6.2
294,10/14/17 03:52:30 PM,60.604,0.3489,63.048,100.000,3.7
295,10/14/17 04:52:30 PM,60.733,0.3671,62.962,99.900,1.2
296,10/14/17 05:52:30 PM,61.333,0.3518,63.390,100.000,1.2
297,10/14/17 06:52:30 PM,61.290,0.2944,63.775,100.000,1.2
298,10/14/17 07:52:30 PM,61.290,0.3126,64.845,99.300,1.2
299,10/14/17 08:52:30 PM,62.148,0.3751,64.074,99.300,1.2
300,10/14/17 09:52:30 PM,62.276,0.3264,64.247,99.900,1.2
301,10/14/17 10:52:30 PM,62.105,0.3620,64.117,99.900,1.2
302,10/14/17 11:52:30 PM,62.490,0.4535,63.689,99.900,1.2
303,10/15/17 12:52:30 AM,62.577,0.4564,64.632,99.900,1.2
304,10/15/17 01:52:30 AM,62.577,0.4571,64.845,99.700,1.2
305,10/15/17 02:52:30 AM,62.577,0.3475,64.974,99.300,1.2
306,10/15/17 03:52:30 AM,62.533,0.2879,65.745,99.600,1.2
307,10/15/17 04:52:30 AM,62.533,0.3068,65.359,99.200,1.2
308,10/15/17 05:52:30 AM,62.620,0.3184,62.105,98.800,1.2
309,10/15/17 06:52:30 AM,62.748,0.3068,59.272,98.800,1.2
310,10/15/17 07:52:30 AM,62.620,0.2763,55.429,96.900,1.2
311,10/15/17 08:52:30 AM,62.406,0.2625,54.604,94.100,1.2
312,10/15/17 09:52:30 AM,62.105,0.2545,52.947,89.500,6.2
313,10/15/17 10:52:30 AM,61.761,0.2494,52.203,87.300,8.7
314,10/15/17 11:52:30 AM,61.419,0.2443,52.686,83.500,13.7
315,10/15/17 12:52:30 PM,61.119,0.2407,51.940,82.300,18.7
316,10/15/17 01:52:30 PM,60.818,0.2378,51.148,82.400,13.7
317,10/15/17 02:52:30 PM,60.561,0.2356,52.729,81.600,21.2
318,10/15/17 03:52:30 PM,60.303,0.2342,52.947,78.800,11.2
319,10/15/17 04:52:30 PM,60.132,0.2327,53.209,77.200,8.7
320,10/15/17 05:52:30 PM,59.959,0.2313,52.423,77.700,1.2
321,10/15/17 06:52:30 PM,59.788,0.2298,51.633,79.700,1.2
322,10/15/17 07:52:30 PM,59.616,0.2291,51.193,80.200,1.2
323,10/15/17 08:52:30 PM,59.445,0.2276,49.161,82.300,1.2
324,10/15/17 09:52:30 PM,59.229,0.2269,47.602,83.600,1.2
325,10/15/17 10:52:30 PM,59.056,0.2262,47.914,86.700,1.2
326,10/15/17 11:52:30 PM,58.842,0.2254,46.436,88.300,1.2
327,10/16/17 12:52:30 AM,58.626,0.2247,45.082,91.800,1.2
328,10/16/17 01:52:30 AM,58.368,0.2240,43.763,93.300,1.2
329,10/16/17 02:52:30 AM,58.152,0.2233,41.878,95.100,1.2
330,10/16/17 03:52:30 AM,57.893,0.2225,40.858,96.600,1.2
331,10/16/17 04:52:30 AM,57.636,0.2218,40.905,97.200,1.2
332,10/16/17 05:52:30 AM,57.376,0.2211,40.392,97.200,1.2
333,10/16/17 06:52:30 AM,57.117,0.2211,39.502,97.300,1.2
334,10/16/17 07:52:30 AM,56.858,0.2204,39.970,97.800,1.2
335,10/16/17 08:52:30 AM,56.599,0.2196,43.671,97.900,3.7
336,10/16/17 09:52:30 AM,56.426,0.2196,48.493,92.900,8.7
337,10/16/17 10:52:30 AM,56.295,0.2196,52.378,81.400,13.7
338,10/16/17 11:52:30 AM,56.295,0.2196,55.515,71.400,21.2
339,10/16/17 12:52:30 PM,56.340,0.2189,57.549,61.300,126.2
340,10/16/17 01:52:30 PM,56.512,0.2189,59.014,59.000,18.7
341,10/16/17 02:52:30 PM,56.685,0.2182,60.390,55.700,16.2
342,10/16/17 03:52:30 PM,56.901,0.2175,59.014,50.700,16.2
343,10/16/17 04:52:30 PM,57.074,0.2175,58.325,53.600,6.2
344,10/16/17 05:52:30 PM,57.204,0.2167,56.340,56.800,1.2
345,10/16/17 06:52:30 PM,57.290,0.2160,53.209,58.700,1.2
346,10/16/17 07:52:30 PM,57.290,0.2160,51.062,64.700,1.2
347,10/16/17 08:52:30 PM,57.247,0.2153,48.049,81.100,1.2
348,10/16/17 09:52:30 PM,57.117,0.2146,46.256,87.600,1.2
349,10/16/17 10:52:30 PM,56.988,0.2146,47.871,86.600,1.2
350,10/16/17 11:52:30 PM,56.858,0.2146,46.751,85.200,1.2
351,10/17/17 12:52:30 AM,56.685,0.2138,47.109,83.100,1.2
352,10/17/17 01:52:30 AM,56.556,0.2138,47.019,84.100,1.2
353,10/17/17 02:52:30 AM,56.426,0.2131,46.931,83.100,1.2
354,10/17/17 03:52:30 AM,56.295,0.2131,47.512,80.600,1.2
355,10/17/17 04:52:30 AM,56.165,0.2124,46.886,80.900,1.2
356,10/17/17 05:52:30 AM,56.079,0.2124,46.931,80.900,1.2
357,10/17/17 06:52:30 AM,55.949,0.2124,47.467,80.100,1.2
358,10/17/17 07:52:30 AM,55.863,0.2116,47.557,80.400,1.2
359,10/17/17 08:52:30 AM,55.733,0.2116,50.974,79.100,3.7
360,10/17/17 09:52:30 AM,55.690,0.2116,54.691,73.800,6.2
361,10/17/17 10:52:30 AM,55.690,0.2116,57.936,68.300,11.2
362,10/17/17 11:52:30 AM,55.733,0.2109,63.090,61.000,21.2
363,10/17/17 12:52:30 PM,55.906,0.2109,65.788,51.900,71.2
364,10/17/17 01:52:30 PM,56.165,0.2109,67.114,47.700,21.2
